"TRANSECT","01/01/1855 12:00:01 AM to 01/01/1855 12:00:01 AM EPR","01/01/1855 12:00:01 AM to 01/01/1867 12:00:01 AM EPR","01/01/1855 12:00:01 AM to 08/01/1924 12:00:01 AM EPR","01/01/1855 12:00:01 AM to 10/01/1924 12:00:01 AM EPR","01/01/1855 12:00:01 AM to 11/24/1933 12:00:01 AM EPR","01/01/1855 12:00:01 AM to 05/12/1951 12:00:01 AM EPR","01/01/1855 12:00:01 AM to 04/18/1974 12:00:01 AM EPR","01/01/1855 12:00:01 AM to 12/29/2002 12:00:01 AM EPR","01/01/1855 12:00:01 AM to 11/25/2003 12:00:01 AM EPR","01/01/1855 12:00:01 AM to 03/01/2006 12:00:01 AM EPR","01/01/1867 12:00:01 AM to 01/01/1867 12:00:01 AM EPR","01/01/1867 12:00:01 AM to 08/01/1924 12:00:01 AM EPR","01/01/1867 12:00:01 AM to 10/01/1924 12:00:01 AM EPR","01/01/1867 12:00:01 AM to 11/24/1933 12:00:01 AM EPR","01/01/1867 12:00:01 AM to 05/12/1951 12:00:01 AM EPR","01/01/1867 12:00:01 AM to 04/18/1974 12:00:01 AM EPR","01/01/1867 12:00:01 AM to 12/29/2002 12:00:01 AM EPR","01/01/1867 12:00:01 AM to 11/25/2003 12:00:01 AM EPR","01/01/1867 12:00:01 AM to 03/01/2006 12:00:01 AM EPR","08/01/1924 12:00:01 AM to 08/01/1924 12:00:01 AM EPR","08/01/1924 12:00:01 AM to 10/01/1924 12:00:01 AM EPR","08/01/1924 12:00:01 AM to 11/24/1933 12:00:01 AM EPR","08/01/1924 12:00:01 AM to 05/12/1951 12:00:01 AM EPR","08/01/1924 12:00:01 AM to 04/18/1974 12:00:01 AM EPR","08/01/1924 12:00:01 AM to 12/29/2002 12:00:01 AM EPR","08/01/1924 12:00:01 AM to 11/25/2003 12:00:01 AM EPR","08/01/1924 12:00:01 AM to 03/01/2006 12:00:01 AM EPR","10/01/1924 12:00:01 AM to 10/01/1924 12:00:01 AM EPR","10/01/1924 12:00:01 AM to 11/24/1933 12:00:01 AM EPR","10/01/1924 12:00:01 AM to 05/12/1951 12:00:01 AM EPR","10/01/1924 12:00:01 AM to 04/18/1974 12:00:01 AM EPR","10/01/1924 12:00:01 AM to 12/29/2002 12:00:01 AM EPR","10/01/1924 12:00:01 AM to 11/25/2003 12:00:01 AM EPR","10/01/1924 12:00:01 AM to 03/01/2006 12:00:01 AM EPR","11/24/1933 12:00:01 AM to 11/24/1933 12:00:01 AM EPR","11/24/1933 12:00:01 AM to 05/12/1951 12:00:01 AM EPR","11/24/1933 12:00:01 AM to 04/18/1974 12:00:01 AM EPR","11/24/1933 12:00:01 AM to 12/29/2002 12:00:01 AM EPR","11/24/1933 12:00:01 AM to 11/25/2003 12:00:01 AM EPR","11/24/1933 12:00:01 AM to 03/01/2006 12:00:01 AM EPR","05/12/1951 12:00:01 AM to 05/12/1951 12:00:01 AM EPR","05/12/1951 12:00:01 AM to 04/18/1974 12:00:01 AM EPR","05/12/1951 12:00:01 AM to 12/29/2002 12:00:01 AM EPR","05/12/1951 12:00:01 AM to 11/25/2003 12:00:01 AM EPR","05/12/1951 12:00:01 AM to 03/01/2006 12:00:01 AM EPR","04/18/1974 12:00:01 AM to 04/18/1974 12:00:01 AM EPR","04/18/1974 12:00:01 AM to 12/29/2002 12:00:01 AM EPR","04/18/1974 12:00:01 AM to 11/25/2003 12:00:01 AM EPR","04/18/1974 12:00:01 AM to 03/01/2006 12:00:01 AM EPR","12/29/2002 12:00:01 AM to 12/29/2002 12:00:01 AM EPR","12/29/2002 12:00:01 AM to 11/25/2003 12:00:01 AM EPR","12/29/2002 12:00:01 AM to 03/01/2006 12:00:01 AM EPR","11/25/2003 12:00:01 AM to 11/25/2003 12:00:01 AM EPR","11/25/2003 12:00:01 AM to 03/01/2006 12:00:01 AM EPR","03/01/2006 12:00:01 AM to 03/01/2006 12:00:01 AM EPR"
37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.67217240176282,2.9598831736304,1.8480996966965,1.45654973504156,NA,4.43807267846335,4.69714530497292,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.77622426917993,0.0597041815469354,0.0396635544818147,NA,5.72647312940139,6.13347596392192,NA,-2.41097574284608,-1.03284705451503,NA,5.85064324212041,6.30527281605804,NA,0.0164125076369084,NA,8.596456021856,9.08249989373563,NA,NA,15.2435241396255,15.6070997369506,NA,NA,NA,NA,20.3608579991745,NA
38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.69030195786823,3.0566066204925,2.06196641609988,1.55028496992589,NA,4.39029303819489,4.60207206257991,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.36911722931357,0.698358013589882,0.221522056862154,NA,5.63060615404981,5.95810700502606,NA,-1.74835074870728,-0.944060053411072,NA,5.66477521293372,6.03265956576314,NA,-0.331700910222951,NA,8.12858479315078,8.51189502939163,NA,NA,14.68287502174,14.8763742389722,NA,NA,NA,NA,17.4063804039042,NA
39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.65830221770112,3.13824738092742,2.28070291615039,1.64668760780115,NA,4.26567478313365,4.37903140011569,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.16817955176522,1.46124015119618,0.467585901277732,NA,5.4384134510261,5.59955937682703,NA,-1.00442107068927,-0.823212958062457,NA,5.34305407436116,5.52758513911274,NA,-0.685247362742444,NA,7.45268638783975,7.60885489580049,NA,NA,13.7572464857425,13.5778794585546,NA,NA,NA,NA,11.2326519632586,NA
40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.66555656269613,3.17178824628161,2.33410023540218,1.68038612648195,NA,4.0721999389506,4.04678893377953,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.36766932086558,1.6147765573382,0.532106800354542,NA,5.09848663485705,5.02650890858754,NA,-0.874956660258077,-0.789253378412079,NA,4.93264107188949,4.85674884276367,NA,-0.724001861085625,NA,6.86284096388547,6.68302165000301,NA,NA,12.7404639587828,12.0136413959853,NA,NA,NA,NA,2.51042173963332,NA
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.67430784381362,3.20054618690015,2.37728783999711,1.70779422523406,NA,3.75982289653492,3.64130890458273,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.52273090177033,1.73269757572864,0.581260616592356,NA,4.55181443868434,4.32721105597303,NA,-0.776491181222885,-0.764080507003697,NA,4.29427251506222,4.0493087333813,NA,-0.754631448503213,NA,5.97957993308949,5.58693608575891,NA,NA,11.1966585759569,10.1507781024625,NA,NA,NA,NA,-3.52413016627757,NA
42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.68921325734938,3.24176392138618,2.43683970465884,1.7457094444608,NA,3.458572339344,3.3703678884763,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.73006042119587,1.88914078562013,0.645995240058104,NA,4.01989655524321,3.85351671413305,NA,-0.64670401881053,-0.731633981995359,NA,3.66575632229,3.48941243206081,NA,-0.796296721215172,NA,5.09903577250962,4.8072884111772,NA,NA,9.66622434186215,8.84002592177181,NA,NA,NA,NA,-1.96253507142157,NA
43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.69902141337759,3.33348070584816,2.56309995883717,1.84395102232208,NA,3.1106131009697,3.06058520487719,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.33887292278597,2.26812438420856,0.84731164263686,NA,3.41091030511695,3.31704550519699,NA,-0.388112922775074,-0.622587881781418,NA,2.89763890705562,2.80797464320931,NA,-0.801109013302548,NA,3.98968386601657,3.82633258365755,NA,NA,7.70117164042998,7.15656793571325,NA,NA,NA,NA,0.035863521054182,NA
44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.65849634495141,3.42591471607816,2.67468634707652,1.97371343769723,3.05023443700593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.27068822215581,2.70982175080097,1.17555504156522,3.33935683317129,NA,NA,NA,-0.203156652287246,-0.431012691181337,2.68652257511379,NA,NA,NA,-0.604494405645333,3.6637861092221,NA,NA,NA,7.07489503342607,NA,NA,NA,NA,NA,NA,NA,NA
45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.62328995119821,3.44833225249211,2.73184291481829,2.07789764652962,2.60468823082675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.65689023480008,2.96742362523474,1.44220793735958,2.59095922648513,NA,NA,NA,-0.0129200755406298,-0.191429583750467,1.78792100883722,NA,NA,NA,-0.327340554917492,2.39694927252772,NA,NA,NA,4.57413732522182,NA,NA,NA,NA,NA,NA,NA,NA
46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.58848707461944,3.37340632924804,2.76679194809317,2.17127548187567,2.37133637934808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.32866431147685,3.1537476549007,1.68498861316963,2.21106825475352,NA,NA,NA,0.442943405951499,0.180645462440453,1.40119036017363,NA,NA,NA,-0.019059128061215,1.72526086466139,NA,NA,NA,3.11928018300703,NA,NA,NA,NA,NA,NA,NA,NA
47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.50604070828045,3.24430293940827,2.81594943135025,2.30512350346776,2.05509844260249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.905011403625,3.48851068357514,2.07094161567555,1.72228039138548,NA,NA,NA,1.17499150792151,0.749919439861938,0.90377960635191,NA,NA,NA,0.426284255577855,0.812058179659674,NA,NA,NA,1.12035958360373,NA,NA,NA,NA,NA,NA,NA,NA
48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.44339391961716,3.01579861651664,2.82611980989797,2.45096650970253,1.70808974329814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.62943521244718,3.65670825373528,2.45979284910599,1.16539831328482,NA,NA,NA,2.09948880356278,1.51565089890803,0.442041841433908,NA,NA,NA,1.07113689278309,-0.118491819343368,NA,NA,NA,-1.0692149740866,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.29715201617567,2.65486502313698,2.7429653546459,2.71638194016049,1.33920931829586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.91313582314533,3.71046563734226,3.20502130337122,0.632199472131645,NA,NA,NA,3.08046448638334,2.81824890580552,0.0654677548618932,NA,NA,NA,2.61860702359517,-0.954177032432264,NA,NA,NA,-3.80946162193337,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.07440086345952,2.30815850586813,1.95118161924737,2.70438932110148,0.96816915860971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.78388918341446,1.68377227250608,3.4386812720344,0.151714574009941,NA,NA,NA,0.583656807236507,3.36051503083836,-0.32913082639504,NA,NA,NA,5.47471892814129,-0.637827397375836,NA,NA,NA,-5.52282997580389,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.91368306972188,2.01689667930268,1.46652991215449,2.14160899013146,0.780273696705982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.668492445025,0.496121965547258,2.40727126812331,-0.0562393726358648,NA,NA,NA,-0.641842472696716,2.34812234121262,-0.416952967865288,NA,NA,NA,4.6245782324919,-0.340897359273363,NA,NA,NA,-4.30918811359215,NA,NA,NA,NA,NA,NA,NA,NA
52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.87745075572783,1.95123444172128,1.36597293336659,1.29606393589173,0.737914433200349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.41703674790922,0.255968151038923,0.61842031082907,-0.103120632750718,NA,NA,NA,-0.876075961637209,0.211155350770911,-0.436751643123775,NA,NA,NA,1.03893570283422,-0.288176108490366,NA,NA,NA,-1.3487725072644,NA,NA,NA,NA,NA,NA,NA,NA
53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.87183840122547,1.94106341718507,1.35063057576271,1.28403841900988,0.731353019452169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.37808647513774,0.219509824173895,0.598919841893468,-0.110382499911064,NA,NA,NA,-0.911228919160146,0.196058946770477,-0.439818441014921,NA,NA,NA,1.03910966563297,-0.280391655675069,NA,NA,NA,-1.33490593067055,NA,NA,NA,NA,NA,NA,NA,NA
54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.68948160629017,1.62892948188024,0.919387451158411,0.971170114262423,0.529992784088817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.24665908138506,-0.751864277983253,0.133932002261395,-0.325768229203611,NA,NA,NA,-1.79876145019477,-0.11802541350125,-0.533934003450817,NA,NA,NA,1.16162892711747,-0.106180732803574,NA,NA,NA,-1.11938425353867,NA,NA,NA,NA,NA,NA,NA,NA
55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.27357931633431,1.16545763401139,0.40807155056895,0.525102460757517,0.266041739406767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.482876812833556,-1.4702459778551,-0.347295317079195,-0.477571619560123,NA,NA,NA,-2.49336072753714,-0.535273149573142,-0.604720575958557,NA,NA,NA,0.955547070705235,0.0340005428732266,NA,NA,NA,-0.702477665203165,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.72206716811673,0.72933294788819,0.168864101460861,0.208369464584503,0.081044581837175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.775202396238878,-1.03169244809106,-0.390378154266027,-0.392062297223934,NA,NA,NA,-1.97820783113391,-0.654303306154757,-0.546590622336239,NA,NA,NA,0.35367185173333,-0.0624305537399016,NA,NA,NA,-0.394969763322888,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.503058454138865,0.498347219206892,0.0760854442357493,0.0529313103400822,-0.0268475230486481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.468604816577387,-0.850527719027788,-0.471720744119809,-0.417944761163248,NA,NA,NA,-1.54153596510291,-0.684640877631268,-0.535310618405846,NA,NA,NA,-0.0322305679819688,-0.19501425294837,NA,NA,NA,-0.325107127249754,NA,NA,NA,NA,NA,NA,NA,NA
58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0663661693259281,0.0672729125363334,-0.158588938085819,-0.264860563876094,-0.262260447167195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.910947116259416,-0.35872999970682,-0.496218510923319,-0.406840267596477,NA,NA,NA,-1.02383174900379,-0.814846341257247,-0.581295537615201,NA,NA,NA,-0.655732073275614,-0.431633769688978,NA,NA,NA,-0.252539701105464,NA,NA,NA,NA,NA,NA,NA,NA
59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.415316724296566,-0.224167024663422,-0.357533537181416,-0.47639292701827,-0.422209102620972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.982576305076853,-0.232132960202635,-0.547581158339141,-0.427296024155662,NA,NA,NA,-0.868440606505138,-0.894058320102695,-0.613941958774113,NA,NA,NA,-0.91356276201752,-0.52787280426415,NA,NA,NA,-0.219638504225593,NA,NA,NA,NA,NA,NA,NA,NA
60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.602074135691786,-0.433322071654683,-0.545529185851095,-0.623065590142128,-0.529804397154557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.632023194634027,-0.422815820783009,-0.647532476565659,-0.476465698672255,NA,NA,NA,-0.975377779692272,-0.937265283727872,-0.623212990051432,NA,NA,NA,-0.90824774627529,-0.504114024446709,NA,NA,NA,-0.181139904001851,NA,NA,NA,NA,NA,NA,NA,NA
61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.723362215706023,-0.582956822533189,-0.685007341815954,-0.736898106364827,-0.602141991347518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.303433645231378,-0.601769923530625,-0.752675055035714,-0.512675374643425,NA,NA,NA,-1.07594754670949,-0.991812237796923,-0.62071595931679,NA,NA,NA,-0.927754520880783,-0.466760729367874,NA,NA,NA,-0.0983453848854972,NA,NA,NA,NA,NA,NA,NA,NA
62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.837751473414815,-0.767801011648905,-0.793894851638758,-0.819538691501379,-0.624575747550525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.326198156346128,-0.698717587288523,-0.79831052612643,-0.467241350114399,NA,NA,NA,-0.893856431685469,-0.905212043013307,-0.485913351952169,NA,NA,NA,-0.913857813085943,-0.347950670130992,NA,NA,NA,0.104308945627735,NA,NA,NA,NA,NA,NA,NA,NA
63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.979771574149771,-0.8857174335758,-0.896875512992561,-0.844892405553255,-0.582079782633068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.291946127683493,-0.716975192200856,-0.687682084240932,-0.288563257100479,NA,NA,NA,-0.939620438584954,-0.777289509825557,-0.288115415811188,NA,NA,NA,-0.653696350002382,-0.0677822746764023,NA,NA,NA,0.400466408651582,NA,NA,NA,NA,NA,NA,NA,NA
64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.14159905613335,-0.906189402132571,-0.945630704770608,-0.742519579913271,-0.484137230573464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.579970556617644,-0.520341869776152,-0.277366855897054,0.00110263312270624,NA,NA,NA,-1.09672440858468,-0.471495787372288,-0.0755307913095396,NA,NA,NA,0.00453168008623997,0.269827708680348,NA,NA,NA,0.481846025550822,NA,NA,NA,NA,NA,NA,NA,NA
65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.02289836617947,-0.84425060553977,-0.834438621271163,-0.512610902991814,-0.365336484804716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.283566984227529,-0.425444899590839,0.0821618620254597,0.119977225110475,NA,NA,NA,-0.796850383922241,0.0365572253958218,0.0983203964378875,NA,NA,NA,0.671084980787197,0.401059106032324,NA,NA,NA,0.185260807880654,NA,NA,NA,NA,NA,NA,NA,NA
66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.922071020948166,-0.649359312091878,-0.632412525728456,-0.061258278172577,-0.174510109490158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07229149999936,-0.00379814426534045,0.942074180721204,0.377227406937595,NA,NA,NA,-0.567491933655369,0.912588766131758,0.285211353725274,NA,NA,NA,2.03947106686151,0.573587939011823,NA,NA,NA,-0.597911216639007,NA,NA,NA,NA,NA,NA,NA,NA
67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.4197749811144,-0.291299536581596,-0.235033917125567,0.10042642368874,0.0449004083888353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.519776212022381,0.16588955512437,0.706754523477568,0.38785419505698,NA,NA,NA,-0.0194887836642319,0.749092463338808,0.37038970012171,NA,NA,NA,1.33426366653408,0.502243098009102,NA,NA,NA,-0.16268807896743,NA,NA,NA,NA,NA,NA,NA,NA
68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.202268040387532,-0.0557220132389211,-0.101928095730258,0.0045756149810745,-0.0309857911096898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.869434767550814,0.115828791389288,0.245665160981981,0.0954291155236732,NA,NA,NA,-0.278936654662125,0.104423538439515,-0.00703761520591735,NA,NA,NA,0.39630074248164,0.0849161953416341,NA,NA,NA,-0.163934976437894,NA,NA,NA,NA,NA,NA,NA,NA
69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.21266254345534,-0.0640433382137378,-0.11150513899759,-0.0131999977639773,-0.041941817496958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.874201581557551,0.10802579236829,0.219286391529519,0.084058656710971,NA,NA,NA,-0.293324166019331,0.0709924010991618,-0.0205444067241608,NA,NA,NA,0.348370446368922,0.0717072553545305,NA,NA,NA,-0.149395429106041,NA,NA,NA,NA,NA,NA,NA,NA
70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.26344091884511,-0.964975713099692,-0.842159933921567,-0.639328588663886,-0.53633333113644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.919258982974032,0.0721004455608696,0.0881143588551861,0.000308604616628867,NA,NA,NA,-0.371671138631675,-0.100083677794487,-0.121346632301075,NA,NA,NA,0.106693630200665,-0.036689134883763,NA,NA,NA,-0.151277252476527,NA,NA,NA,NA,NA,NA,NA,NA
71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.43737024909998,-1.12961050500159,-0.984918206382311,-0.808775936107476,-0.647619915982444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.813301354478579,-0.00301066467891844,-0.0761089501752845,-0.0647444864172188,NA,NA,NA,-0.430623752358,-0.277500222228931,-0.180984576540168,NA,NA,NA,-0.160917257561853,-0.0965588517405876,NA,NA,NA,-0.0451251346548028,NA,NA,NA,NA,NA,NA,NA,NA
72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.685570687857622,-1.56794331697377,-0.808701724957707,-0.682384827221004,-0.4384052524944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.13843224044513,-1.07591964538111,-0.678671502327689,-0.255984741518087,NA,NA,NA,2.09983872767854,0.784027350389078,0.655148003812786,NA,NA,NA,-0.217785964506248,0.166566589962103,NA,NA,NA,0.473732068899304,NA,NA,NA,NA,NA,NA,NA,NA
73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.779508088868133,-1.29604302632875,-0.813297414761872,-0.656644784226031,-0.554536986373211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.55696936602325,-0.886626719951548,-0.513439722975545,-0.388497008284371,NA,NA,NA,1.03602848405583,0.402146226657592,0.163346164327492,NA,NA,NA,-0.0804698203670265,-0.131787150071075,NA,NA,NA,-0.172798747296247,NA,NA,NA,NA,NA,NA,NA,NA
74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.44710434573254,-0.892423254282228,-0.525063354042397,-0.426979498646868,-0.31650772390742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.70375711214814,-0.694249325097749,-0.403522698685681,-0.220120854723593,NA,NA,NA,0.882237222954129,0.3437571598056,0.241060297396526,NA,NA,NA,-0.0662229531336404,0.0242200258821374,NA,NA,NA,0.0964999174632308,NA,NA,NA,NA,NA,NA,NA,NA
75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.540509824124009,-1.04563781430346,-0.367702228312273,-0.448856960131573,-0.319211822441622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.23455118421216,0.00732333367210935,-0.342029669102308,-0.155882777320027,NA,NA,NA,2.22936713257609,0.539363154122563,0.384071700130803,NA,NA,NA,-0.747347477099138,-0.239990624394863,NA,NA,NA,0.165476982991139,NA,NA,NA,NA,NA,NA,NA,NA
76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.435801742781423,-0.925050271132884,-0.486795491608841,-0.347596180987868,-0.307829906661594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.01371532949535,-0.597461687859423,-0.244786941759974,-0.213380261219664,NA,NA,NA,1.19209271500549,0.608620398264633,0.289727059900479,NA,NA,NA,0.164384738144462,-0.0154448916448209,NA,NA,NA,-0.159160482237763,NA,NA,NA,NA,NA,NA,NA,NA
77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.400897402655455,-0.976736803320391,-0.354368320455469,-0.388156502271575,-0.219600647794791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.61205695861068,-0.253391305419175,-0.373306165751857,-0.0857945328279939,NA,NA,NA,2.02983181806932,0.586484169063816,0.513414674468433,NA,NA,NA,-0.512430856108886,0.000576030342978069,NA,NA,NA,0.410559011184713,NA,NA,NA,NA,NA,NA,NA,NA
78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.437827264806311,-1.29067654946504,-0.402867995277977,-0.356330317098906,-0.321584607248378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.67478223998339,-0.326999688448976,-0.261340397837308,-0.235791684958086,NA,NA,NA,2.99819317050037,1.19087035806859,0.616634017159421,NA,NA,NA,-0.185162779399797,-0.188787876320171,NA,NA,NA,-0.191684968114658,NA,NA,NA,NA,NA,NA,NA,NA
79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.326685287305611,-1.06998387917426,-0.51387856420973,-0.133361639447022,-0.224867784015676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.76248729123457,-0.92012380789188,0.0919694707115564,-0.149721350416707,NA,NA,NA,1.61647733503101,1.4176079171092,0.593324614169911,NA,NA,NA,1.26619561422278,0.247303562961207,NA,NA,NA,-0.56697088707849,NA,NA,NA,NA,NA,NA,NA,NA
80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.475871914535497,-1.06289752159075,-0.446432533269377,-0.264944080674056,-0.262762690893916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.76883709178213,-0.38254344059415,-0.0190941627058801,-0.105477375439783,NA,NA,NA,1.91515220473943,1.05640132616947,0.51188145533645,NA,NA,NA,0.402578081304647,0.0373079044493555,NA,NA,NA,-0.254607389233104,NA,NA,NA,NA,NA,NA,NA,NA
81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.104364592193298,-0.822300627046994,-0.0975749776954184,-0.00444598978766283,-0.140854916716093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.35468818979293,-0.0828402145574683,0.112015549475367,-0.167786609795903,NA,NA,NA,2.67874008508309,1.34985416482639,0.518881305517726,NA,NA,NA,0.338086344705755,-0.211563514820109,NA,NA,NA,-0.650830693836427,NA,NA,NA,NA,NA,NA,NA,NA
82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.347355041471931,-1.02506297527347,-0.457476874091201,-0.471352500037599,-0.334364753948897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.30348732120043,-0.696462330551022,-0.615879490423597,-0.324777269015178,NA,NA,NA,1.71686019200539,0.445546601661294,0.334329212910206,NA,NA,NA,-0.522387635871836,-0.133230334126424,NA,NA,NA,0.177774985294138,NA,NA,NA,NA,NA,NA,NA,NA
83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.387123403933743,-0.960398046932292,-0.71562643812642,-0.117210739614451,-0.258896481710345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.57952668210901,-1.42854090483713,0.197389781173432,-0.164258569906302,NA,NA,NA,0.222056814944986,1.27903823746027,0.42025665626437,NA,NA,NA,2.08378736864206,0.487286060618601,NA,NA,NA,-0.788600058002935,NA,NA,NA,NA,NA,NA,NA,NA
